Numero de Parte o SKU,Descripcion,Presentacion,Marca,Costo,Moneda,% de Importacion,Precio al Publico,ESPRO,Fecha Lista de Precio,Validado por ESPRO,Comentarios
TA803305,HNRNPM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803305S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803306,HNRNPM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803306S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803310,VWF ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803310S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803313,C11ORF67 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803313S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803314,C11ORF67 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803314S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803317,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803317S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803318,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803318S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803319,NKX2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803319S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803320,NKX2-1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803320S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803323,CDH2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803323S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803324,CDH2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803324S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803331,NKX2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803331S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803332,KRT7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803332S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803333,KRT7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803333S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803339,CCND1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803339S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803344,BCL6 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803344S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803345,BCL6 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803345S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803346,BCL6 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803346S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803348,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803348S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803349,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803349S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803350,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803350S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803351,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803351S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803352,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803352S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803353,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803353S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803354,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803354S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803355,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803355S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803356,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803356S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803357,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803357S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803359,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803359S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803360,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803360S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803361,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803361S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803363,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803363S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803364,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803364S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803368,ANO1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803368S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803374,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803374S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803375,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803375S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803376,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803376S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803377,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803377S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803380,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803380S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803381,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803381S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803382,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803382S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803383,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803383S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803385,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803385S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803386,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803386S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803387,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803387S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803388,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803388S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803389,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803389S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803390,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803390S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803392,CD63 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803392S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803393,CD63 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803393S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803394,CD63 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803394S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803396,IL1RN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803396S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803397,ISCU ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803397S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803398,MCAM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803398S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803402,BCL6 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803402S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803404,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803404S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803407,MAP1LC3A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803407S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803408,MAP1LC3A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803408S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803409,IL20 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803409S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803410,IL20 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803410S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803411,IL20 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803411S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803413,CEA (CEACAM5) ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803413S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803415,CEA (CEACAM5) ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803415S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803421,VEGFA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803421S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803422,IL1RN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803422S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803423,IL20 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803423S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803428,C11ORF67 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803428S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803430,SUPT4H1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803430S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803431,SUPT4H1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803431S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803432,CHCHD3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803432S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803433,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803433S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803434,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803434S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803436,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803436S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803437,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803437S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803438,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803438S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803439,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803439S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803441,PTGES3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803441S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803447,VWF ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803447S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803448,VWF ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803448S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803449,VWF ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803449S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803452,PLOD2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803452S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803454,CHCHD3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803454S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803455,CHCHD3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803455S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803456,CEA (CEACAM5) ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803456S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803457,NR2C1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803457S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803458,ITGB3BP ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803458S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803459,H2AFY2 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803459S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803461,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803461S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803462,ZNF500 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803462S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803463,ETV7 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803463S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803465,CDKN2A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803465S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803466,PYDC1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803466S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803467,MCAM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803467S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803468,MCAM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803468S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803469,MCAM ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803469S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803471,MSRB3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803471S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803472,RMND5A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803472S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803473,GBA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803473S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803474,PPIH ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803474S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803478,MSRB3 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803478S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803479,SYNC ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803479S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803480,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803480S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803481,ZNF286A ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803481S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803483,IL1RN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803483S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803484,IL1RN ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803484S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803485,PMEL ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803485S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803486,PMEL ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803486S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803488,RBFOX1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803488S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803489,LMNA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803489S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803493,RBFOX1 ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803493S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803494,LMNA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803494S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
TA803495,LMNA ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803495S,#N/D,,APPLIED BIOSYSTEMS,291.344,USD,,,Edgar Tristan,09/01/2025,,
TA803497,VWF ANTIBODY 100 uL,,APPLIED BIOSYSTEMS,538.672,USD,,,Edgar Tristan,09/01/2025,,
TA803497S,#N/D,,APPLIED BIOSYSTEMS,237.896,USD,,,Edgar Tristan,09/01/2025,,
